DateTime,Open,High,Low,Close
2024-06-13 07:30:10,18606.0,18606.0,18604.0,18605.0
2024-06-13 07:30:12,18604.5,18604.5,18604.0,18604.0
2024-06-13 07:30:24,18603.5,18604.0,18603.5,18604.0
2024-06-13 07:30:28,18603.5,18604.0,18603.5,18604.0
2024-06-13 07:30:30,18603.5,18603.5,18602.0,18602.0
2024-06-13 07:30:35,18601.5,18602.0,18601.0,18602.0
2024-06-13 07:31:00,18601.5,18601.5,18601.5,18601.5
2024-06-13 07:31:01,18601.0,18601.0,18601.0,18601.0
2024-06-13 07:31:02,18601.5,18602.0,18601.5,18602.0
2024-06-13 07:31:04,18601.5,18601.5,18601.0,18601.0
2024-06-13 07:31:06,18601.5,18601.5,18601.0,18601.0
2024-06-13 07:31:14,18604.0,18604.0,18604.0,18604.0
2024-06-13 07:31:22,18604.5,18605.0,18604.5,18604.5
2024-06-13 07:31:23,18604.0,18604.0,18604.0,18604.0
2024-06-13 07:31:25,18605.5,18606.0,18605.5,18606.0
2024-06-13 07:31:27,18606.5,18608.0,18606.5,18607.5
2024-06-13 07:31:28,18607.0,18607.0,18607.0,18607.0
2024-06-13 07:31:33,18607.5,18608.0,18607.5,18608.0
2024-06-13 07:31:34,18608.5,18608.5,18608.5,18608.5
2024-06-13 07:31:35,18609.0,18609.0,18608.0,18608.0
2024-06-13 07:31:36,18610.0,18610.5,18610.0,18610.5
2024-06-13 07:31:37,18610.0,18610.0,18610.0,18610.0
2024-06-13 07:31:38,18610.5,18612.0,18610.5,18611.0
2024-06-13 07:31:39,18611.5,18612.0,18611.5,18612.0
2024-06-13 07:31:40,18612.5,18612.5,18612.0,18612.5
2024-06-13 07:31:41,18613.0,18615.0,18613.0,18614.5
2024-06-13 07:31:43,18614.0,18614.0,18613.0,18613.0
2024-06-13 07:31:48,18612.5,18613.0,18612.5,18613.0
2024-06-13 07:32:00,18612.5,18612.5,18609.0,18609.0
2024-06-13 07:32:01,18609.5,18610.0,18609.5,18610.0
2024-06-13 07:32:02,18609.5,18609.5,18609.0,18609.0
2024-06-13 07:32:16,18609.5,18610.0,18609.5,18610.0
2024-06-13 07:32:23,18612.0,18612.0,18611.5,18611.5
2024-06-13 07:32:24,18611.0,18611.0,18611.0,18611.0
2024-06-13 07:32:27,18611.5,18612.0,18611.5,18612.0
2024-06-13 07:32:28,18611.5,18611.5,18611.0,18611.0
2024-06-13 07:32:29,18611.5,18611.5,18611.0,18611.0
2024-06-13 07:32:30,18610.5,18610.5,18610.0,18610.0
2024-06-13 07:32:31,18609.5,18609.5,18609.5,18609.5
2024-06-13 07:32:32,18610.0,18610.0,18608.0,18608.0
2024-06-13 07:32:34,18607.5,18607.5,18607.0,18607.5
2024-06-13 07:32:35,18607.0,18607.0,18607.0,18607.0
2024-06-13 07:32:36,18606.5,18607.0,18606.0,18607.0
2024-06-13 07:32:38,18606.0,18606.0,18606.0,18606.0
2024-06-13 07:32:39,18605.5,18605.5,18605.5,18605.5
2024-06-13 07:32:40,18606.0,18606.0,18606.0,18606.0
2024-06-13 07:32:45,18605.5,18605.5,18605.0,18605.0
2024-06-13 07:32:46,18606.0,18606.0,18606.0,18606.0
2024-06-13 07:32:56,18605.5,18605.5,18605.5,18605.5
2024-06-13 07:32:57,18606.0,18606.0,18605.5,18606.0
2024-06-13 07:33:05,18606.5,18609.0,18606.5,18608.0
2024-06-13 07:33:06,18608.5,18609.0,18608.5,18609.0
2024-06-13 07:33:12,18608.5,18608.5,18608.0,18608.5
2024-06-13 07:33:13,18608.0,18608.5,18608.0,18608.5
2024-06-13 07:33:18,18608.0,18608.0,18608.0,18608.0
2024-06-13 07:33:19,18608.5,18609.0,18608.5,18609.0
2024-06-13 07:33:21,18609.5,18611.0,18609.5,18611.0
2024-06-13 07:33:23,18611.5,18611.5,18611.0,18611.0
2024-06-13 07:33:24,18611.5,18613.0,18611.5,18613.0
2024-06-13 07:33:26,18614.0,18614.0,18614.0,18614.0
2024-06-13 07:33:35,18614.5,18615.0,18614.5,18615.0
2024-06-13 07:33:41,18614.5,18614.5,18613.5,18613.5
2024-06-13 07:33:42,18613.0,18613.0,18613.0,18613.0
2024-06-13 07:33:44,18612.5,18613.0,18612.0,18613.0
