DateTime,Open,High,Low,Close
2024-03-28 07:31:00,18497.5,18498.0,18497.0,18498.0
2024-03-28 07:32:00,18497.5,18498.5,18497.5,18498.0
2024-03-28 07:33:00,18497.5,18498.5,18494.5,18494.5
2024-03-28 07:34:00,18494.0,18496.0,18493.5,18495.5
2024-03-28 07:35:00,18495.0,18497.0,18494.5,18496.5
2024-03-28 07:36:00,18496.0,18497.0,18495.5,18497.0
2024-03-28 07:37:00,18496.5,18497.0,18495.5,18497.0
2024-03-28 07:38:00,18496.5,18500.5,18495.5,18500.5
2024-03-28 07:39:00,18500.0,18501.0,18498.5,18500.5
2024-03-28 07:40:00,18500.0,18502.5,18499.5,18502.5
2024-03-28 07:41:00,18503.0,18503.5,18501.5,18503.0
2024-03-28 07:42:00,18503.5,18508.0,18503.5,18507.5
2024-03-28 07:43:00,18508.0,18508.0,18507.5,18507.5
2024-03-28 07:44:00,18508.0,18508.0,18506.5,18507.5
2024-03-28 07:45:00,18507.0,18509.0,18507.0,18508.5
2024-03-28 07:46:00,18508.0,18508.0,18506.0,18506.0
2024-03-28 07:47:00,18505.5,18506.0,18499.0,18499.0
2024-03-28 07:48:00,18499.5,18499.5,18497.0,18498.5
2024-03-28 07:49:00,18499.5,18505.0,18499.5,18505.0
2024-03-28 07:50:00,18504.5,18504.5,18502.5,18502.5
2024-03-28 07:51:00,18502.0,18503.0,18501.5,18502.5
2024-03-28 07:52:00,18503.0,18503.5,18501.5,18503.5
2024-03-28 07:53:00,18503.0,18505.0,18501.5,18505.0
2024-03-28 07:54:00,18504.5,18505.0,18501.5,18502.5
2024-03-28 07:55:00,18503.0,18503.5,18502.0,18502.0
2024-03-28 07:56:00,18501.0,18505.5,18500.5,18505.5
2024-03-28 07:57:00,18505.0,18506.0,18504.5,18505.5
2024-03-28 07:58:00,18506.0,18513.0,18503.5,18512.0
2024-03-28 07:59:00,18512.5,18512.5,18503.0,18506.5
2024-03-28 08:00:00,18506.5,18506.5,18486.0,18488.5
2024-03-28 08:01:00,18489.0,18492.0,18486.0,18489.0
2024-03-28 08:02:00,18489.5,18491.0,18484.0,18490.5
2024-03-28 08:03:00,18491.0,18495.0,18489.5,18494.5
2024-03-28 08:04:00,18494.0,18496.0,18488.0,18490.0
2024-03-28 08:05:00,18489.5,18491.0,18485.0,18486.0
2024-03-28 08:06:00,18486.5,18487.0,18483.5,18486.0
2024-03-28 08:07:00,18486.5,18487.0,18481.0,18485.0
2024-03-28 08:08:00,18485.5,18485.5,18481.5,18482.5
2024-03-28 08:09:00,18483.0,18485.0,18482.0,18484.5
2024-03-28 08:10:00,18485.0,18485.0,18477.0,18478.0
2024-03-28 08:11:00,18479.0,18483.5,18476.5,18482.0
2024-03-28 08:12:00,18483.0,18486.0,18481.5,18484.0
2024-03-28 08:13:00,18483.5,18484.0,18477.0,18481.0
2024-03-28 08:14:00,18480.5,18485.0,18479.0,18483.0
2024-03-28 08:15:00,18482.5,18487.5,18478.0,18487.0
2024-03-28 08:16:00,18486.5,18486.5,18480.5,18482.0
2024-03-28 08:17:00,18481.5,18483.0,18476.5,18479.0
2024-03-28 08:18:00,18478.5,18481.0,18476.0,18478.0
2024-03-28 08:19:00,18478.5,18483.0,18478.5,18483.0
2024-03-28 08:20:00,18482.5,18485.0,18479.5,18480.5
2024-03-28 08:21:00,18480.0,18493.0,18480.0,18492.5
2024-03-28 08:22:00,18493.0,18495.0,18491.5,18494.5
2024-03-28 08:23:00,18494.0,18498.0,18485.0,18486.0
2024-03-28 08:24:00,18486.5,18489.0,18485.0,18488.5
2024-03-28 08:25:00,18489.0,18496.0,18488.5,18495.0
2024-03-28 08:26:00,18494.5,18498.5,18493.5,18494.0
2024-03-28 08:27:00,18494.5,18499.0,18494.0,18496.5
2024-03-28 08:28:00,18497.0,18497.0,18494.0,18494.0
2024-03-28 08:29:00,18494.5,18500.0,18492.5,18499.5
2024-03-28 08:30:00,18500.0,18504.5,18500.0,18504.0
2024-03-28 08:31:00,18503.5,18505.0,18499.0,18504.0
2024-03-28 08:32:00,18504.5,18508.0,18503.5,18504.5
2024-03-28 08:33:00,18504.0,18505.5,18499.0,18499.5
2024-03-28 08:34:00,18499.0,18502.0,18498.0,18501.0
2024-03-28 08:35:00,18501.5,18510.0,18500.5,18508.0
2024-03-28 08:36:00,18507.5,18511.0,18505.5,18505.5
2024-03-28 08:37:00,18506.0,18509.5,18505.0,18508.0
2024-03-28 08:38:00,18507.5,18511.5,18507.5,18509.5
2024-03-28 08:39:00,18510.0,18513.5,18509.0,18513.0
2024-03-28 08:40:00,18513.5,18515.0,18510.5,18512.5
2024-03-28 08:41:00,18512.0,18512.5,18508.5,18510.4
2024-03-28 08:42:00,18509.9,18511.3,18505.8,18506.8
2024-03-28 08:43:00,18507.3,18508.2,18506.7,18507.7
2024-03-28 08:44:00,18507.2,18508.2,18501.8,18501.8
2024-03-28 08:45:00,18501.3,18503.8,18499.8,18503.3
2024-03-28 08:46:00,18503.8,18508.3,18503.8,18504.3
2024-03-28 08:47:00,18504.8,18505.3,18499.8,18501.3
2024-03-28 08:48:00,18501.8,18509.3,18501.8,18509.3
2024-03-28 08:49:00,18509.8,18512.3,18508.3,18511.3
2024-03-28 08:50:00,18511.8,18513.3,18508.8,18508.8
2024-03-28 08:51:00,18509.3,18512.3,18504.3,18505.8
2024-03-28 08:52:00,18506.3,18509.3,18502.8,18502.8
2024-03-28 08:53:00,18503.3,18504.3,18498.8,18499.3
2024-03-28 08:54:00,18499.8,18499.8,18496.8,18498.3
2024-03-28 08:55:00,18498.8,18498.8,18491.8,18493.8
2024-03-28 08:56:00,18493.3,18494.3,18491.3,18491.8
2024-03-28 08:57:00,18491.3,18495.3,18489.3,18494.8
2024-03-28 08:58:00,18495.3,18496.8,18489.8,18490.3
2024-03-28 08:59:00,18489.8,18492.8,18488.3,18491.3
2024-03-28 09:00:00,18490.8,18494.3,18489.3,18492.3
2024-03-28 09:01:00,18492.8,18495.3,18492.3,18493.8
2024-03-28 09:02:00,18493.3,18497.3,18493.3,18494.3
2024-03-28 09:03:00,18494.8,18498.3,18493.3,18496.3
2024-03-28 09:04:00,18496.8,18501.3,18496.3,18500.3
2024-03-28 09:05:00,18499.8,18501.3,18498.8,18500.3
2024-03-28 09:06:00,18500.8,18507.3,18500.8,18505.8
2024-03-28 09:07:00,18506.3,18506.3,18500.8,18501.8
2024-03-28 09:08:00,18503.3,18503.3,18500.3,18500.3
2024-03-28 09:09:00,18500.8,18504.8,18499.8,18504.3
2024-03-28 09:10:00,18503.8,18506.3,18501.3,18502.3
2024-03-28 09:11:00,18502.8,18506.3,18502.3,18505.3
2024-03-28 09:12:00,18505.8,18506.3,18501.3,18504.3
2024-03-28 09:13:00,18503.8,18504.3,18498.8,18503.8
2024-03-28 09:14:00,18503.3,18503.3,18498.3,18499.3
2024-03-28 09:15:00,18498.3,18499.8,18497.3,18499.8
2024-03-28 09:16:00,18499.3,18499.3,18494.3,18494.8
2024-03-28 09:17:00,18495.3,18495.8,18491.8,18492.8
2024-03-28 09:18:00,18492.3,18495.3,18492.3,18494.8
2024-03-28 09:19:00,18494.3,18495.3,18491.3,18494.3
2024-03-28 09:20:00,18494.8,18496.3,18492.8,18492.8
2024-03-28 09:21:00,18492.3,18492.8,18489.8,18490.3
2024-03-28 09:22:00,18490.8,18494.3,18490.8,18494.3
2024-03-28 09:23:00,18493.8,18494.3,18490.8,18491.3
2024-03-28 09:24:00,18491.8,18492.3,18489.3,18490.3
2024-03-28 09:25:00,18490.8,18492.3,18490.3,18491.8
2024-03-28 09:26:00,18492.3,18494.8,18490.3,18493.3
2024-03-28 09:27:00,18492.8,18495.8,18492.8,18495.8
2024-03-28 09:28:00,18495.3,18496.3,18492.8,18492.8
2024-03-28 09:29:00,18492.3,18493.3,18490.8,18492.3
2024-03-28 09:30:00,18491.8,18495.3,18487.8,18495.3
2024-03-28 09:31:00,18494.8,18496.3,18491.8,18496.3
2024-03-28 09:32:00,18495.8,18499.3,18495.8,18498.3
2024-03-28 09:33:00,18497.8,18499.3,18497.3,18497.8
